abstract,pred,true
"The aim of this article is to describe French-Korean bilingual dictionaries, published in Korea, from a historical point of view. After a brief introduction to the general context in which dictionaries have been developed, this paper presents nineteen dictionaries, in a diachronic order. A number of features will be summarized and addressed from a meta-lexicographical perspective. This study allows us to observe how bilingual French and Korean dictionaries have changed since the mid-nineteenth century until today.",0,1
"This paper proposes a three-stage feature selection algorithm by exploring the wavelet packet (WP) decomposition, statistical, and Information Gain (IG) feature ranking algorithm based on high IG entropy for the automatic classification of speech emotions (SE). Effective frame-level vocal tract systems and the excitation source parameters are initially extracted from a few significant WP sub-bands containing emotionally relevant information based on Eigenvalue decomposition. Further, Several intelligent amalgamations of the derived optimal feature vectors are formed for improved performance in a low-dimensional feature space. The fundamental argument is that in case the identification errors of any system subjected to individual feature streams transpire at separate points, there exists a probability that the inclusion of complementary information can nullify a few of these inaccuracies by increasing the available information. The models of the Cost-Sensitive-Decision Tree (CS-DT), Support Vector Machine (SVM), and Decision Tree (DT) have been validated and tested with the proposed setup for their efficacy. Results indicate the superiority of the proposed algorithms compared to other published articles cited in the literature with the CS-DT outperforming others. The proposed low-dimensional amalgamation vectors have witnessed more than 20% improvement in recognition performance with greater speed of response, savings in cost, and lower F- rank hence is a significant achievement in this direction. The link to compute the Hurst parameter for the feature amalgamation is available at (https://www.mathworks.com/matlabcentral/fileexchange/9842-hurst-exponent).",0,1
"The subject of speech-language pathologists providing services over a distance via telepractice is attracting the attention of the profession. The new service delivery model will challenge us to exploit its potential without violating legal constraints or compromising our affirmative ethical responsibilities. This article provides an overview of the implications of current state licensure laws on telepractice and a look at the issues of competence, standard of care, privacy, informed consent, and the use of support personnel. Several principles are offered to guide the practitioner and additional resources are suggested.",0,1
"Korean is widely known for its extremely elaborate system of honorification. This paper attempts to capture and articulate Korean cultural scripts about social relationships and associated communicative norms pertinent to the honorific system and in numerous fixed expressions. Relevant components include a “vertical” model of society in which people are commonly thought of as ‘above’ or ‘below’ oneself, a recognised category of revered senior people (Korean noin), and the importance of relative age differences in one-to-one interaction. In addition, the paper tries to articulate the shared understanding behind the existence of honorification as a social practice, namely, that differential usage of words can send specific social messages about how interactants regard each other. The descriptive technique is the cultural scripts approach, using conceptual primes proposed in the Natural Semantic Metalanguage theory. The cultural scripts are presented in both English and Korean metalanguages. The study demonstrates the possibility of describing cultural values and the related communicative norms in simple terms from an insiders' perspective.",0,1
"Este artigo aborda, através da análise de ""How It is"" (1964) - a versão de Beckett de seu romance Comment c'est (1961), o bilingüismo e a auto-tradução do autor e discute a questão correlata do status do original em parte de sua obra.",0,1
"Toute institution, y compris dans le monde de l’éducation, a son identité propre. Cette identité repose sur la « culture de l’institution », type secondaire de culture par rapport à la société dans son ensemble. Cette culture secondaire joue un rôle déterminant dans la formation des attitudes des apprenants. De leur côté, les professeurs sont eux aussi déterminés par leurs croyances et leurs valeurs culturelles. Lorsque ces deux ensembles culturels s’entrechoquent, il peut se produire une mutation, positive ou négative, chez l’apprenant comme chez le professeur. De telles mutations entraînent la reconsidération, par chacune des parties des valeurs de l’autre. Il n’est pas impossible que la pédagogie générique entraîne ce type de mutation positive, et favorise donc l’apprentissage d’une langue dans les meilleures conditions possible.",0,1
"La these envisage la repetition sous le double aspect de ses formes syntaxiques et de leurs contreparties interpretatives. La premieer partie passe en revue les differentes acceptions du terme repetition, en differenciant les reprises grammaticales, referentielles et semiques. La repetition est alors redefinie comme le retour a l'identique d'un element lexical au sein d'une meme proposition ou, a la rigueur, de deux propositions successives. La seconde partie est consacree aux tautologies attributives et disjonctives qui marquent des distinguos notionnels ; la troisieme aux redoublements d'adverbes, d'adjectifs, de verbes, de propositions qui signalent une intensification ; et la derniere, aux repetitions de recentrage qui trahissent, chez le locuteur, une volonte d'ajuster son discours a ses intentions communicatives. L'ensemble de la these demontre que la repetition est une affaire de parcours : la repetition montre et dit le parcours de toutes les caracteristiques possibles d'un X sans en elire une particulierement. Cote reception, par la repetition du meme, le locuteur force la tres lourde responsabilite de prendre a sa charge la totale reinterpretation de l'enonce. La rhetorique voyait dans la repetition une emotion, la these met en avant un moyen argumentatif des plus puissants pour dire sans dire.",0,1
There are currently two distinct but not necessarily mutually exclusive approaches to the retrieval of information from linguistic corpora. ’Corpus-driven’ approaches rely solely on the corpus itse ...,0,1
"Although the delta and RASTA methods have been widely used in extracting the temporal properties of stationary features for robust speech recognition, there is still a need to investigate new temporal features for better performance. In this paper, we present two new temporal features for robust processing of speech signals with emphasis on microphone variations. First, the temporal feature is derived from a bank of RASTA-like filters, in which the parameters of each filter in this bank are estimated according to the statistical properties of the speech signals. Secondly, a parametrized temporal filter (called a PTF) is proposed. The filter can be described by four parameters: the passband, the beginning transition, the ending transition and the smoothness of the magnitude of the filter response. Together, these parameters determine the magnitude of the frequency response of the PTF, and a transformation algorithm is then used to derive the temporal coefficients with real and causal characteristics. The discriminative ability of the PTF features can be further enhanced using the minimum classification error (MCE) algorithm. Experimental results show that the RASTA features are inferior to the PTF features both in quiet conditions and in the presence of microphone variations.",0,1
"In the history of foreign language study reading has played many roles of varying importance. This is not surprising if one considers how social and educational conditions and needs have changed. It is these very social and educational changes that dictate that we, too, must now change again, that we must reasses the role of reading in an up-to-date foreign language program.",0,1
"Cough reflex testing evaluates the sensory integrity of the laryngeal cough reflex and has recently been applied for the evaluation of patients with dysphagia. It involves brief nebulization of citric acid through a sterile reservoir, mask, and tubing which are disposed of after use. Nebulizers used for drug delivery or humidification are reported to become contaminated with bacteria, leading to patient colonization and consequently increasing the risk of chest infection. No research has been undertaken to evaluate whether nebulization used for cough reflex testing poses similar threats. This study analyzed whether pathogens colonize in the disposable products used for cough reflex testing in the short duration of usual clinical practice as a component of the clinical swallowing assessment. Samples taken from both ends of the tubing, the reservoir and the mask, pre- and post-nebulization, were smeared onto blood agar plates, then incubated at 37°C in candle jars. After 48 hours the plates were removed and bacterial colonies were counted. No colonies grew from either end of the tubing for any trial. Evidence of bacterial colonization was found in samples from the reservoir and the mask and single-tailed paired t tests were completed for these datasets. For the reservoir and the mask data, there were no significant differences between pre- and post-nebulization bacteria counts. These results suggested that the clinical methods used for cough reflex testing do not result in significant colonization of bacteria on test materials.",0,1
"This paper presents a novel ''pseudo-one-mass model'' of the vocal folds, which is derived from a previously proposed two-mass model. Two-mass models account for effects of vertical phase differences in fold motion by means of a pair of coupled oscillators that describe the lower and upper fold portions. Instead, the proposed model employs a single mass-spring oscillator to describe only the oscillation of the lower fold portion, while phase difference effects are simulated through an approximate phenomenological description of the upper glottal area. This approximate description is derived in the hypothesis that 1:1 modal entrainment occurs between the two masses in the large-amplitude oscillation regime, and is then exploited to derive the equations of the pseudo-one-mass model. Numerical simulations of a reference two-mass model are analyzed to show that the proposed approximation remains valid when values of the physical parameters are varied in a large region of the control space. The effects on the shape of the glottal flow pulse are also analyzed. Comparison of simulations with the reference two-mass model and the pseudo-one-mass model show that the dynamic behavior of the former is accurately approximated by the latter. The similarity of flow signals synthesized with the two models is assessed in terms of four acoustic parameters: fundamental frequency, maximum amplitude, open quotient, and speed quotient. The results confirm that the pseudo-one-mass model fit with good accuracy the behavior of the reference two-mass model, while requiring significantly lower computational resources and roughly half of the mechanical parameters.",0,1
"Jan Svartvik , On Voice in the English Verb. Janua linguarum, Series practica LXIII. Frank Behre, Studies in Agatha Christies Writings. The Behaviour of a Good (Great) Deal, A Lot, Lots, Much, Plenty, Many, A Good (Great) Many. Eva Sivertsen, Fonologi, Universitetsforlaget, Bergen 1967.",0,1
"On the basis of experimental evidence this paper shows that in Serbian pre-nominal possessive modifiers modifying a noun phrase in subject position can be interpreted as coreferential with a clitic or a strong pronoun in object position. This finding speaks against a condition B violation in these contexts as has been assumed in previous analyses of Serbian (cf. Despić 2013). It implies that possessive noun phrases in article-languages like English and articleless languages like Serbian may receive a parallel analysis (Universal DP hypothesis, Bašić 2004; Progovac 1998): in both languages, the modifier occupies a position in the noun phrase structure from where it does not c-command out of the noun phrase, leading to free covaluation in these contexts (cf. Reinhart 2006). Interestingly, clitics are more likely than strong pronouns to be interpreted as coreferential with the possessive modifier in our test. This may be attributed to the fact that clitic forms in general are more easily bound in non-c-command configurations. In addition, the discourse conditions in the test, where the possessor represented given information, could have contributed to the fact that it was more likely associated with a clitic than with a strong pronoun.",0,1
"Sherzer's (1982) examination of the poetic line demonstrated that a focus on the poetic line provides new insights into the complexity of the structure of discourse across a wide range of genres. Here, I extend Sherzer's approach by considering how representations of poetic line structure reflect analysts’ relationship with speakers of the languages involved. Looking at representations of the poetic line across different editions of the K'iche’ Maya text, the Popol Wuj , suggests that scholarly attention to the poetic line has increased as scholars have come to recognize the importance of indigenous perspectives in linguistic anthropology.",0,1
"This article tackles the tricky problem of identifying metaphors in language that includes prepositions. We demonstrate how the Procedure for Identifying Metaphorical Scenes (PIMS) reflected and evoked by linguistic expressions in discourse, Johansson Falck & Okonski, accepted) can be used to identify metaphorical relations reflected in language. The scenes evoked correspond to conceptualizations that are directly attested by the specific linguistic constructions in the sentences under analysis. We present two studies that test the reliability of the procedure and the sensitivity of the tool for prepositions. Results show that PIMS provides a simple procedure that increases both reliability and sensitivity for prepositional constructions. By focusing on the scenes evoked by linguistic constructions, the procedure highlights the contextual meanings of the constructions and the specific experiences that they code.",0,1
"The volume under review will impress its readers with both its size and its content. The amount of data discussed and analyzed is truly spectacular. The three authors were helped by 70 informants, ...",0,1
"This book presents a theoretical and methodological approach to specialized lexicography defined by the authors as ‘the branch of lexicography concerned with the theory and practice of specialised dictionaries, i.e. dictionaries, encyclopaedias, lexica, glossaries, vocabularies, and other information tools covering areas outside general and cultural knowledge and the corresponding Language for General Purposes (LGP); it represents mainly, but not exclusively, disciplines related to technology, industry, trade, economic life, law, natural and social sciences, and humanities.’ (p. 7) The focus has been placed on electronic specialized lexicography and online resources but part of the ideas and principles presented can be applied to printed media. The approach taken is deeply rooted in the function theory of lexicography that will be briefly described below. The first author, Pedro Fuertes-Olivera, professor at the University of Valladolid (Spain), has applied the function theory to specialized lexicographical projects and is the author or editor of other books on specialized lexicography (Fuertes-Olivera 2010; Fuertes-Olivera and Arribas-Baño 2008); the second author, Sven Tarp, professor at the University of Aarhus (Denmark), is also a lexicographer and is the main advocate of the function theory (Tarp 2008).",0,1
"Abstract This new study of two bilingual inscriptions from Tamassos (ICS 265; ICS 215) provides information on the political status of this Cypriot city-state in the fourth century BC. In these years, Tamassos had remained independent, before king Pasikypros sold it to Pummayaton king of Kition (Duris, FGrH (BNJ) 76 F 4). Language and content of the bilingual texts are analysed and a few changes are made as compared to the previous editions. The inscriptions’ dating formulas with the name of king Milkyaton, king of Kition, provide evidence of the presence of Kitians in Tamassos already in the decades before the sale. Although Tamassos was landlocked and did not have a harbour, it may have entered into trade agreements with Kition in order to use its port to export copper productions. This may have laid the foundations for the future sale.",0,1
"Reviewed by: Issues in formal German(ic) typology ed. by Werner Abraham, and C. JanWouter Zwart Kleanthes K. Grohmann Issues in formal German(ic) typology. Ed. by Werner Abraham and C. JanWouter Zwart. (Linguistik aktuell/Linguistics today 45.) Amsterdam: John Benjamins, 2002. Pp. xvii, 334. ISBN 1588111024. $110 (Hb). As Werner Abraham frames it in his ‘Introduction’ (ix–xvii), this volume ‘focuses on German and its closest linguistic relatives, English and Scandinavia [in languages] both genetically and areally’ (ix). As such, the present collection of papers fits one part of the premise of its title well: ‘German(ic) typology’. The ‘formal’ part of the premise concerns the treatment of the various ‘issues’ discussed and, as can be expected from the ‘blue series’, offers the latest in generative theorizing applied to a number of Germanic languages and dialects. Abraham identifies a coherence in the articles regarding content, and the contributors investigate this coherence from syntactic and semantic angles throughout, as the one-sentence summaries below illustrate. The collection revolves around two issues that set German apart from its genetic and areal relatives yet allow in-depth comparisons on the search for explanations. On the one hand, German displays a distinct discourse-prominence, setting it apart from the other Germanic languages (viz. scrambling, refocusing, and issues dealing with theme/rheme discourse functions). On the other hand, it allows considerable freedom in passivization, which can take place irrespective of transitivity and aspectual constraints as long as the predicate is agentive (yielding obligatory insertion of an expletive when intransitives are passivized to satisfy the verb-second constraint). If all contributions do indeed deal with these two issues, the majority of articles arguably falls into the first class. Werner Abraham and László Molnárfi investigate ‘German clause structure under discourse functional weight: Focus and antifocus’ (1–43) and propose an ‘accent-syntax’ by linking theme/rheme to the clausal structure on the basis of systematic clause-accent distribution. In ‘Reconsidering identificational focus’ (65–84), Jocelyn Cohan proposes to derive two core properties of identificational focus, exhaustiveness and contract, rather than positing them as inherent properties; she bases her investigation on recordings from spontaneous spoken English. Britta Jensen studies ‘Polarity items in English and Danish’ (127–40), first comparing polarity items in these two languages and then offering a licensing proposal that involves feature checking and a locality constraint. Jürgen Lenerz connects ‘Scrambling and reference in German’ (179–92), critically inspecting the oft-voiced constraint that indefinites in German do not scramble and replacing this too strong generalization by capitalizing on referential properties of indefinites. Enrique Mallen investigates ‘Attributive adjectives in Germanic and Romance’ (193–222) and proposes a uniform analysis in which attributive adjectives are maximal projections in the nominal specifier projection, in Germanic the highest and in Romance the lowest NP of a multiple NP-shell. In the only German-language contribution to this volume, ‘Die Negationsklammer im Afrikaans—Mehrfachnegation aus formaler und funktionaler Sicht’ (223–61), László Molnárfi proposes that multiple negation in Afrikaans is not only subject to a Neg-Criterion but also involves the minimal lexical identification of functional domains. John te Velde considers ‘Phases in the derivation of elliptical coordinate constructions’ (307–29) and proposes a derivational analysis of common forms of ellipsis in English and German, integrating recent developments in minimalist theorizing, in particular the distinction between pure merge on one hand and merge and move on the other. The other third of the articles fall into the above-mentioned second class of issues addressed and issues related to this property. Cedric Boeckx reflects ‘On the co-occurrence of expletives and definite subjects in Germanic’ (45–64) and replaces traditional accounts of the ‘definiteness effect’ (which does not hold equally among the Germanic dialects) with a minimalist analysis, derived from independently motivated lexical parameters. Christine Czinglar’s ‘Decomposing existence: Evidence from Germanic’ (85–126) deals with impersonal existential constructions in German and Scandinavian languages and divides these into ‘locative’ and ‘pure’ existentials, a distinction she demonstrates to hold crosslinguistically and which she supports (syntactically and semantically) within a neat...",0,1
"The main title of this work might be a bit misleading, because it creates the impression that a very wide and general topic will be discussed. The subtitle, however, is much more to the point, since the author specifically investigates English and French monolingual dictionaries in view of certain aspects. The author makes it clear (2001: 210) that she does not want to describe general ""influences"" of a socio-cultural nature on the contents of dictionaries, but rather how socio-cultural trends and traditions had an impact on the methodological aspects of lexicography in Britain and France. This means that generalisation for other languages will only be possible after further in-depth studies.",0,1
"The domain of money and finance is frequently represented in Spanish by terms drawn from the semantic fields of the three states of matter: solid, liquid, and gas. That material metaphors describe money is demonstrated by such terms as suma redonda, 'round sum' (solid); flujo de capital, flow of capital (liquid); and inflacion, inflation (gas). Solids are associated with long-term security and indivisibility; liquid, with transferability and instancy of access; and gas, with uncontainability, unpredictability, and loss.",0,1
"This study explored how language proficiency influences the Stroop effect and the reverse-Stroop effect. The result indicated that both the Stroop effect and the reverse-Stroop effect in the dominant language context were greater than the effects in the non-dominant language context, respectively. However, language proficiency influenced the two effects with different mechanisms. The influence of language proficiency both on the Stroop effect and on the reverse-Stroop effect is associated with the processing automaticity of the distractor and the binding between target and distractor. However, the two factors act synergistically in the Stroop test, whereas antagonistically in the reverse-Stroop test. The results also suggest that the non-dominant language is relatively harder to attract attention. While once it catches attention, the attention will be in a state of high concentration and poor flexibility. Hence, in term of the non-dominant language, it is neither easy to cause interference nor easy to be interfered. It seems that the difference between the downward interference and the upward interference has a slight impact on the conflict resolution, whereas the binding of different information has a greater impact. Additionally, the left DLPFC and the right DLPFC were found to play different roles in the bilingual color-word tests. The connection on the right DLPFC and the left DLPFC was more sensitive to the difference between languages and to the difference between tasks, respectively.",0,1
"This article presents the methodological design and main results of qualitative research performed by Emakunde-Instituto Vasco de la Mujer [Basque Institute of Women's Affairs] seeking the strategies to balance work, family and private affairs in the daily lives of men and women in the Autonomous Community of the Basque Country. Based on the strategy notion, the existing conditioning factors regarding the balance, the resources involved, the consequences of caring or the unintentional effects of current institutional policies regarding this matter are presented, followed by a series of proposals to improve the current framework of balance indicated by those participating in the discussion groups, aimed at transforming labour relations in order to shape what could be considered a more sensible lifestyle.",0,1
"Little empirical research has focused on what people say that triggers the salience of age for older adults, let alone for other age groupings. In this study, 570 American respondents (young adult, middle-aged, and older adult) wrote about events that made them “feel my age,” “feel younger,” and “feel older” and also rated the frequency and valence of these events. This generated many thousands of expressed events that coders subsumed under 28 generic categories. Very different patterns of age salience emerged for the three generations. Among these, “feeling younger” was rated as less frequent and favorably by young adults, but much more positively by the two samples of older adults. The latter rated “feeling older” less positively than the younger sample, especially the older group who rated it negatively. There was some overlap between events that triggered “feeling my age” and “feeling older,” most of which were associated with physical and cognitive decline for the two older samples. The findings were discussed and future research directions indicated.",0,1
"BOOK NOTICES 205 retical topics addressed but are loosely united in their attempt to ask how well current versions of generative theory (either the principles and parameters framework or the minimalist program) fare in their treatment of linguistic phenomena in different languages . The emphasis of the volume rests far more on adjusting the apparatus of generative theory than attempting to discover the full range ofrelevant typological variation. As a whole, however, the book asks intriguing questions about how differences between languages might be unified with the proper syntactic theory. Hubert Haider (17-33) addresses the issue of head-complement ordering. He provides a number of empirical problems for the position promoted in recent years by Richard Kayne and Noam Chomsky. He offers an alternative view which generates verbs on the periphery of clause structure and then moves the verb, rather than its nominal arguments, to achieve the surface order of basic constituents. Anoop Mahajan (35-57) demonstrates that ergative case marking correlates with two other linguistic properties. First, an ergative system is restricted to verb peripheral languages. Second, ergative languages typically lack a distinct verb have. Mahajan proposes that the correlations are derivable from a deeper organizing principle of grammar. Specifically , he argues that the auxiliary verb have is actually an oblique form of the verb be and is created by adposition incorporation. In certain languages, the incorporation is blocked, so have cannot be derived. In these cases the adposition arises either as an ergative particle or affix. Chris Wilder (59-107) supplies an overview of ellipsis phenomena in English coordination. He identifies two primary types of ellipsis—backward and forward—and demonstrates constraints on their formation . He provides several arguments that ellipsis structures are not created by movement but rather are produced by phonologically empty elements generated at deep structure. David Adger (109-34) examines how the structural position of weak quantifiers is involved in their interpretation. Using data from Germanic languages and Scottish Gaelic, he suggests that the interpretation of certain weak quantifiers is accomplished by lowering at LF and that the lowering is governed by a restriction on derivations called effability. M. Rita Manzini (135-53) elaborates on her previous work on the notion of locality. She argues that all movement is subject to the same restrictions, essentially operating between adjacent minimal domains . This conception differs from work on relativized minimality which treats adjunct WH-movement distinctly from argument WH-movement. Manzini employs evidence from English WH-movement as well as polarity items in Italian and Albanian to exemplify how her definition of locality can unify various sorts of dependencies. Paul Law (155-79) focuses on subject/object asymmetries in Malagasy, which are seemingly opposite of what one finds in English. Law accounts for the Malagasy facts in terms ofageneral constraint on argument binding and justifies the constraint by demonstrating that it also accounts for a correlation between voice morphology and word order. Since Malagasy manifests a basic VOS constituent structure and has a three-way voice distinction (active vs. passive vs. circumstantial), both of which are typologically unusual, Law's article is particularly effective in pointing out types of variation that are not easy to account for undercurrent assumptions in generative theory. Elly van Gelderen (181-96) argues that there are strong features in AgrO which must be checked in the course of a derivation, either by an NP or by an expletive. She offers evidence from French, other Romance languages, Germanic, and Indie to support her claim. She also briefly raises the utility of her account for agreement in Uto-Aztecan but concedes that it only works well for languages like Hopi which have a relatively fixed word order. Jamal Ouhalla (197-218) discusses genitive subjects in Berber. He proposes that such subjects arise in clauses which contain the functional projection AGRgen whereas nominative subjects arise in clauses which lack this feature. In order to avoid complete circularity in his argument, he identifies certain word order facts which also receive some account under this analysis. Finally, Gaberell Drachman (219-48) argues that the syntactic properties of clitics provide evidence for different projections in clause structure: operator projections, agreement projections, and lexical projections. His primary evidence...",0,1
"Liberia is situated on the Pepper Coast of West Africa, some six degrees north of the equator opposite the northeastern coast of South America, and represents the last of four attempts to establish African homelands for freed slaves from the Americas.2 The first three, in 1811, 1815 and 1820-21, were unsuccessful because of ill health among the colonists and lack of adequate funds. The attempt at settlement made by the American Colonization Society in late 1821, however, proved to be successful, and with the gradual purchase of more and more land in the Mesurado River area, the colony grew. By the time of the Confederate War in this country, over 1 1,000 Afro-Americans had been established in Liberia.",0,1
"We present the results of a study on whether writing-intensive learning techniques can assist beginner students in learning linguistic argumentation. The analysis is based on student submissions (eighty submissions from twenty students, 22,328 words) from a typical Introduction to Linguistics course, which were analyzed with the Coh-Metrix tool (McNamara et al. 2014), a suite of tests that measures cohesion of the linguistic formulation of the text and coherence of the mental representation. The essays show improvement in descriptive measures (lexical diversity, use of content words) and greater simplicity in terms of readability, suggesting a growth in the sophistication of the students' argumentation and disciplinary knowledge.",0,1
"Une enquete de l'utilisation du dictionnaire des etudiants gabonais a deux universites sud-africaines.
Cet article presente une etude preliminaire sur la connaissance des utilisateurs gabonais, leurs avis, leurs attitudes et leurs habitudes de l'utilisation des dictionnaires, et leur culture de dictionnaire. Il est base sur le principe selon lequel le lexicographe devrait connaitre les usagers cibles et leurs besoins (Householder et Saporta 1962: 279). Le but de l'article est de presenter et discuter des resultats de recherches d'une enquete lexicographique conduite parmi 100 etudiants gabonais a l'Universite de Stellenbosch et a l'Universite Cape Peninsula de Technologie en ce qui concerne l'utilisation et la culture du dictionnaire. Dans cet article nous discutons l'objectif de la recherche, les informants, les methodes de la recherche, l'assurance de la recherche, les resultats de la recherche, la description et l'analyse critique des donnees.
This article presents a preliminary study on Gabonese users' knowledge, opinions, attitudes and habits of the use of dictionaries, and their dictionary culture. It is based on the principle that the lexicographer should know the target users and their needs (Householder and Saporta 1962: 279). The aim of the article is to present and discuss research findings of a lexicographic survey conducted among 100 Gabonese students at the University of Stellenbosch and the Cape Peninsula University of Technology with regard to dictionary use and culture. In this article, we discuss the objective of the research, the research subjects, the research methods, the research coverage, the research findings, the description and the critical analysis of the data.",0,1
"espanolEl articulo analiza las subordinadas locativas y modales del tehuelche o aonek’o ?a?jen, lengua indigena de la Patagonia argentina hablada entre el rio Santa Cruz y el Estrecho de Magallanes. Actualmente, se halla en un proceso avanzado de perdida, aunque la comunidad tehuelche intenta revitalizarla. En el marco de la tipologia funcional, se describen ambas clausulas teniendo en cuenta el elemento que las introduce, su ubicacion en la oracion principal y el modo del nucleo predicativo. Asimismo, se consideran las similitudes existentes entre ambas. Por ultimo, se explica el origen de los subordinantes y de las variantes que estos presentan. Para ello, se recurre a la comparacion con el selknam, lengua perteneciente a la familia Chon, al igual que el tehuelche. EnglishThis article analyzes locative and manner clauses of the Tehuelche or Aonek’o ?a?jen, an indigenous language of the Argentinian Patagonia, spoken between the Santa Cruz river and the Strait of Magellan. At present, this language is facing an advanced process of extinction, despite Tehuelche community efforts to revitalize it. Locative and manner clauses are described according to a functional-typological frame, by taking into account the element that introduces them, their location in the sentence and the mood of the predicative core. In addition, the similarities found between both clauses are considered. Finally, the origin of the subordinators are explained by comparing them with those found in Selknam, a language that, like Tehuelche, belongs to the Chon family.",0,1
"Investigating dictionary use is not only essential to the process of dictionary compilation and evaluation but equally to establishing a best practice of strategic dictionary consultation. User research of the past few decades has tended to focus either on pedagogical lexicography or the evaluation of specific lexicographic resources. In particular, the proportion of investigations in specialised settings seems comparatively low. In order to redress the balance, the present study evaluates the resource selection process and consultation strategies of 430 L2 learners of five languages studying university courses in business and economics. Data were gathered by a three-tiered method combining a self-report questionnaire, a text production and translation test with observation, and guided interviews. The study’s results suggest a general lack of awareness of existing specialised resources and alternative strategies for handling specialised texts.",0,1
"Language corpora are now indispensable to dictionary compilation. They help broaden the role of the dictionary from standardizing the vocabulary to recording a language. The trilingual corpus generated by the Hong Kong Polytechnic University gives a record of business languages used in Hong Kong. It differs from other corpora in that (1) it includes English, Chinese and Japanese; (2) it shows local characteristics; and (3) it focuses on a specific area (financial services, including banking, accounting, auditing, insurance and investment). The paper discusses various issues of setting up a tricorpus, and how to make full use of the data to generate a trilingual lexicon. Keywords: multilingual, special purpose, corpus, lexicon",0,1
"The New Zealand accent belongs to the British group of English accents. There are three main divisions: General New Zealand, which is spoken in most parts of the country, and the accents of Otago, in the south of the South Island, and on the West Coast of the South Island. The three divisions follow the original pattern of settlement. In the North Island, settlement was directed by the New Zealand Company, which founded Auckland and Wellington in 1840; other settlements followed in the late 1840s. In the South, the Anglican Church founded Christchurch and Nelson in the early 1850s. These settlements had the common aim of reproducing English society as it existed in the south of England and drew most of their settlers from persons dispossessed by the Industrial Revolution. The difficulties of life in early New Zealand effectively levelled out social differences, with important effects on the language. Otago was founded in 1848 by the Scottish Free Church. The West Coast was not settled until the Gold Rush of the 1860s attracted miners from the goldfields of Victoria and California. Since that time there has been considerable immigration from the British Isles, at first a mere trickle from Europe and then a flood of Central European refugees after the Second World War. In general the willingness of the average New Zealander to travel for reasons of work or promotion has prevented the growth of regional accents; but the West Coast and Otago tend to keep to themselves, isolated by rough country and their own sense of community.",0,1
"Zusammenfassung Feurige Ausstrahlungen aus dem Kopf bzw. den Augen eines von Wut erhitzten Kriegers sind in den Literaturen mehrerer indogermanischer Völker belegt. Die Möglichkeit, derartige und andere feurige Aspekte mit dem anderswo (z. B. McCone 1996 und 2021) untersuchten kriegerischen Merkmal der Einäugigkeit zu verbinden, begründet einen offensichtlichen bzw. vermuteten etymologischen Zusammenhang zwischen Licht oder dgl. und sowohl den Namen einiger mythischer Zyklopen (z. B. Arges, Steropes und Balar) als auch gewissen Bezeichnungen der Einäugigkeit im allgemeinen wie lat. luscus und griech. κύκλωψ. Das Schicksal von Balar in der irischen Erzählung Cath Maige Tuired wird in Anlehnung an Ginevra (2020) auf die Rekonstruktion eines uridg. Mythos bezogen, der die Verblendung (und womöglich auch Tötung) eines ‘glänzenden’ einäugigen Ungeheuers durch eine von einem hinterhältigen Gott bzw. Held geworfene spießartige Waffe darstellt. Zum Schluß werden air. cáech, lat. caecus usw. auf eine uridg. Wurzel *keh₂i ̯‘brennen, leuchten’ zurückgeführt.",0,1
"L'A. analyse une partie de la grammaire en japonais ancien, celle d'une anthologie de la poesie japonaise reunie dans le seconde moitie du 8 e siecle, le Man'yooshuu. Cette analyse lui permet de proposer une typologie des propositions relatives en japonais",0,1
"Any glo bally circulating piece of research that flags up a particular national-language context as its centre of attention is bound to raise a twofold expectation in this day and age: To discuss a specific state of affairs in a particular language/society, and to use this as a case in point to cast light on wider theoretical, methodological or empirical issues. The contributions to this issue take their cue from recent sociolinguistics and discourse studies to address aspects of Greek language and discourse, culture and identity in Greece, Cyprus, and the Greek diaspora. In reflecting on the preceding four papers, I shall be asking what they tell us as about Greek and Greekness, whether this Greekness is made relevant as discursive process or interpretive motif, and also how these Greek cases may contribute to our understanding of wider processes of language, society, identity and communication technologies.",0,1
"This article examines the historical, institutional, and interactional processes by which “Poly” (i.e., Polynesian) has come to be understood as a race and language within a context in the California Bay Area. Rather than understanding “races” as discrete categories—as well as sociolinguistic features as permanently attributable and patterned to specific racialized groups—I argue that racialization is ever‐changing and rooted in power relations that are (re)produced from interaction to interaction, and moment to moment. I primarily draw upon a semi‐structured interview with a Tongan young woman (“Maklea”), and more broadly ethnographic research conducted within her local language context, and argue that a racialized Polyness (i.e., Polynesianness) is becoming raciolinguistically enregistered due to experiences with White supremacy and processes of colonialism. That is, Polyness is in the process of being rendered mutually perceivable as a racial category and coherent set of semiotic practices as Polynesian diasporic peoples in this community are confronting policing, gentrification, and an ideology of oppressionlessness. The raciolinguistic enregisterment of Polyness is occurring as Maklea, and more broadly Polynesian young people, are grappling with and challenging the ways White supremacist institutions and systems are seeking to violently structure their lives and ways of knowing, being, valuing, and speaking.",0,1
